Negative,conservative,@Brads618,ya hate to see it lol. #chicago #jbpritzker #trump2020 #endthelockdown
Neutral,conservative,@DiamondAndSilk,Wonder if the reason these Governors are pushing lockdowns could be to stop the courts from operating? Something to think about....
Neutral,conservative,@DiamondAndSilk,Wonder if the reason these Governors are pushing lockdowns could be to stop the courts from operating? Something to think about....
Neutral,conservative,@DiamondAndSilk,Wonder if the reason these Governors are pushing lockdowns could be to stop the courts from operating? Something to think about....
Neutral,conservative,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,conservative,@DiamondAndSilk,Wonder if the reason these Governors are pushing lockdowns could be to stop the courts from operating? Something to think about....
Neutral,conservative,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,conservative,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,conservative,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,conservative,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,conservative,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,conservative,@DiamondAndSilk,Wonder if the reason these Governors are pushing lockdowns could be to stop the courts from operating? Something to think about....
Neutral,conservative,@JimJordan,Don’t cancel Thanksgiving.  Don’t cancel Christmas.  Cancel lockdowns.
Neutral,conservative,@DonnaLP,"Rise up against tyranny, against lockdowns. The people of Denmark have and succeed...for now. Pots, pans, patience and determination DOES work."
Neutral,conservative,@ConservativeLibrarian,Heroic Dr. Scott Atlas Demands That ‘People Rise Up’ Against Next Round of COVID-19 Lockdowns
Neutral,conservative,@DiamondAndSilk,Governors do not have the right to take away freedoms by choosing lockdowns for Americans instead of allowing Americans to make their own choice with therapeutic medicines or a vaccine!
Neutral,conservative,@DiamondAndSilk,Governors do not have the right to take away freedoms by choosing lockdowns for Americans instead of allowing Americans to make their own choice with therapeutic medicines or a vaccine!
Neutral,conservative,@DiamondAndSilk,Governors do not have the right to take away freedoms by choosing lockdowns for Americans instead of allowing Americans to make their own choice with therapeutic medicines or a vaccine!
Neutral,conservative,@DiamondAndSilk,Governors do not have the right to take away freedoms by choosing lockdowns for Americans instead of allowing Americans to make their own choice with therapeutic medicines or a vaccine!
Neutral,conservative,@DiamondAndSilk,Governors do not have the right to take away freedoms by choosing lockdowns for Americans instead of allowing Americans to make their own choice with therapeutic medicines or a vaccine!
Neutral,conservative,@DiamondAndSilk,Governors do not have the right to take away freedoms by choosing lockdowns for Americans instead of allowing Americans to make their own choice with therapeutic medicines or a vaccine!
Neutral,conservative,@DiamondAndSilk,Governors do not have the right to take away freedoms by choosing lockdowns for Americans instead of allowing Americans to make their own choice with therapeutic medicines or a vaccine!
Neutral,conservative,@DiamondAndSilk,Governors do not have the right to take away freedoms by choosing lockdowns for Americans instead of allowing Americans to make their own choice with therapeutic medicines or a vaccine!
Neutral,conservative,@DiamondAndSilk,Governors do not have the right to take away freedoms by choosing lockdowns for Americans instead of allowing Americans to make their own choice with therapeutic medicines or a vaccine!
Neutral,conservative,@DiamondAndSilk,Governors do not have the right to take away freedoms by choosing lockdowns for Americans instead of allowing Americans to make their own choice with therapeutic medicines or a vaccine!
Neutral,conservative,@DiamondAndSilk,"The left wing media, including Fox will never get us to believe that 77 million people voted to have more lockdowns and their livelihoods flattened!"
Neutral,conservative,@DiamondAndSilk,"The left wing media, including Fox will never get us to believe that 77 million people voted to have more lockdowns and their livelihoods flattened!"
Neutral,conservative,@DiamondAndSilk,"The left wing media, including Fox will never get us to believe that 77 million people voted to have more lockdowns and their livelihoods flattened!"
Neutral,conservative,@DiamondAndSilk,"The left wing media, including Fox will never get us to believe that 77 million people voted to have more lockdowns and their livelihoods flattened!"
Neutral,conservative,@DiamondAndSilk,"The left wing media, including Fox will never get us to believe that 77 million people voted to have more lockdowns and their livelihoods flattened!"
Neutral,conservative,@EricMcGilp,CNN has declared Christmas is canceled.  Fauci says lockdowns will need to last another YEAR. I refuse to comply.  The future of our Constitutional Republic is literally at stake. #RESIST
Neutral,conservative,@FlipItRed2024,I wrapped Christmas presents yesterday...Mobody is stopping me from enjoying my family this year. Who else is having a YUGE Turkey day? 🦃😎🇺🇸 We will leave the lockdowns for the dead people who voted for Biden! #iwillnotcomply #HoldTheLine
Neutral,conservative,@AJCats,"NYers aren’t stupid, Democrats can’t do this to people! Trash, crime, taxes, lockdowns... Enough is enough. No idle threats here- people are either leaving or voting Republican. We saw a HUGE red wave in NYC this election cycle."
Neutral,conservative,@Debransome72,"The media wants you to believe the hype. To believe the world is compliant and shutting up and taking lockdowns. They are not. They are equally upset as we, the Republican and American communities are in the US. We must defend our rights at all cost! People are standing up to their governments ALL OVER THE WORLD. We are not hated as they would like you to believe. Epstein didn’t kill himself, and Trump is our President."
Neutral,conservative,@Cewell,How can you reverse brainwashing? It is so sad to see my own daughter buy into this blatantly fraudulent way of life. It makes me want to cry. After Trump wins - what comes next to correct all the psychological damage caused by the MSM propaganda and the prolonged lockdowns causing long term problems with our next generation of leaders?
Neutral,liberal,@DeniseMcAllister,"COVID: a 0.06 percent death toll.  This is NOT a national emergency. The mandates, orders, masks, separations and lockdowns are abuses of power in response to a virus that is an extremely LOW death rate and toll on the country.  The response has one goal: government management of the US economy and control of the American people."
Neutral,conservative,@Conservattorney,"Impeachment proceedings should be instituted against any governor who defies court orders, puts aCovid patients in nursing homes, and kills small businesses through lockdowns as such is an unconstitutional taking of property (business income) without due process.  BREAKING: Michigan House Member Files to Impeach Governor Gretchen Whitmer"
Neutral,conservative,@janlange,"♦️The mayors and governors can demand lockdowns all they want .... BUT, I refuse to be a pawn in this morally corrupt experiment.  ♦️I will not wear a Mask, nor will I allow any government official to tell me where I can go or how many people I can entertain in my home.  ♦️Let them go before Congress and make laws to this affect... then we’ll see."
Neutral,conservative,@Dw038,You guy know governor Stitt in Oklahoma is caving to a few leftist tyrants and slowly starting to remove rights. A new mask mandate for government officials. The bars and restaurants are loosing their right to do businessas they see fit. AGAIN! It will be everybody by Friday. Big lockdowns are coming to you. How much more of this can anybody take? WHAT THE HELL HAS HAPPENED to our constitution?
Neutral,conservative,@Conservattorney,"Thank God I live in Florida where our governor had given us freedom to shoot rioters and looters, and who says IF Biden is elected then we will not participate in any Biden imposed lockdowns. The only governor I’d even consider living under is Kristi Noem.  Going to Ohio at Christmas to see my family. Not sure I’ll be able to handle 5 days of Mike DeRINO in my life."
Neutral,conservative,@Gregsouris,"Okay, so President Trump not only Won This Election, HE WON IT BY A LANDSLIDE! Since he’s the only one that stands against THE NEW WORLD ORDER, he is the WORLDS LAST HOPE of FREEDOM! Anyone that is facing Lockdowns, SAY NO! It’s TIME TO MAKE A STAND! WE THE PEOPLE MUST RESIST, REBEL, REVOLT WE THE PEOPLE ARE TIRED OF POLITICAL OPPRESSION  OUR SECOND AMENDMENT WAS CREATED FOR A REASON.  IT WAS CREATED FOR A TIME LIKE THIS! THE RIGHT TO BEAR AND KEEP ARMS WAS NOT TO PROTECT YOU AND YOUR PROPERTY FROM CRIMINALS, IT’S DESIGNED FOR WE THE PEOPLE TO TAKE BACK OUR NATION FROM OUR GOVERNMENT THAT IS OUT OF CONTROL! HOW MANY OF YOU ARE TIRED OF THIS BULL SHIT? I’M TIRED, AND SAY NO, NOT ANYMORE! NO TO MASKS NO TO SOCIAL DISTANCING NO TO LOCK DOWNS  NO TO LOSS OF LIBERTY  NO TO LOSS OF RIGHTS NO TO LOSS OF FREEDOM  NO, HELL NO, NOT ANYMORE! ECHO IF YOU AGREE! WE THE PEOPLE ARE STRONGER THAN ANY ARMY! FOREVER TRUMPER!"
Neutral,conservative,@17Qanon,"Newsom Announces New Covid Lockdown Order - Punishes Orange County with Most Restrictive Tier, Closes Indoor Dining, Gyms - POSSIBLE STATEWIDE CURFEW"
Neutral,conservative,@FlyoverVet,"Democrats are willing to create a fake RUSSIA COLLUSION hoax, a sham Impeachment, a COVID lockdown in spite of ""science"", burn down their own cities, loot, riot, murder - and the media wants to convince us they didn't cheat in the election? Are you FREAKING KIDDING ME?"
Neutral,conservative,@AlCutrona,"Shutting down the economy, destroying businesses, and driving us further into debt should never be the answer during a crisis. However, that’s what the Democrats are proposing when they call for shutdowns. ECHO if you stand against shutdowns!"
Neutral,conservative,@AlCutrona,"Shutting down the economy, destroying businesses, and driving us further into debt should never be the answer during a crisis. However, that’s what the Democrats are proposing when they call for shutdowns. ECHO if you stand against shutdowns!"
Neutral,conservative,@AlCutrona,"Shutting down the economy, destroying businesses, and driving us further into debt should never be the answer during a crisis. However, that’s what the Democrats are proposing when they call for shutdowns. ECHO if you stand against shutdowns!"
Neutral,conservative,@AlCutrona,"There are ways to fight COVID without shutting down the economy. It’s not one size fits all, and as your State Representative I will continue to stand against shutdowns in our great state."
Neutral,conservative,@AlCutrona,"There are ways to fight COVID without shutting down the economy. It’s not one size fits all, and as your State Representative I will continue to stand against shutdowns in our great state."
Neutral,conservative,@flintbedrock,"Scott Atlas urges people to 'rise up' against Michigan shutdowns “The only way this stops is if people rise up. You get what you accept. #FreedomMatters #StepUp,” Atlas said in a tweet Sunday night about the new public health measures."
Neutral,conservative,@flintbedrock,"Scott Atlas urges people to 'rise up' against Michigan shutdowns “The only way this stops is if people rise up. You get what you accept. #FreedomMatters #StepUp,” Atlas said in a tweet Sunday night about the new public health measures."
Neutral,conservative,@flintbedrock,"Scott Atlas urges people to 'rise up' against Michigan shutdowns “The only way this stops is if people rise up. You get what you accept. #FreedomMatters #StepUp,” Atlas said in a tweet Sunday night about the new public health measures."
Neutral,conservative,@flintbedrock,"Scott Atlas urges people to 'rise up' against Michigan shutdowns “The only way this stops is if people rise up. You get what you accept. #FreedomMatters #StepUp,” Atlas said in a tweet Sunday night about the new public health measures."
Neutral,conservative,@flintbedrock,"Scott Atlas urges people to 'rise up' against Michigan shutdowns “The only way this stops is if people rise up. You get what you accept. #FreedomMatters #StepUp,” Atlas said in a tweet Sunday night about the new public health measures."
Neutral,conservative,@Ashleycruce,If this video doesn’t explain the corruptness of our government now.... then I can’t even begin to explain what it will be like under a socialist president with packed courts and lame mandates and shutdowns! The FBI tried to make him change his story....  Here is the link to go watch the interview!
